Time,Flux,e_Flux
1113.05524189,0.4178421812,0.0187552141
1113.55519455,0.5092576632,0.02079125
1114.0541464,0.4479343653,0.0197070168
1114.5550986,0.4341690445,0.019470404
1115.05405046,0.4264481083,0.018810982
1115.55500202,0.438589617,0.0196887774
1116.05495531,0.4912552813,0.0195701767
1116.55390716,0.4742678088,0.0190387086
1117.05485936,0.4997231729,0.0207030921
1117.55481138,0.4785082853,0.0202427222
1118.05376387,0.452139111,0.0196377345
1118.55471606,0.4822971311,0.0200539305
1119.05466809,0.4980794179,0.0197384548
1119.55462011,0.4635146585,0.0203428412
1120.05457277,0.551853425,0.0214319843
1120.55352462,0.5209022366,0.0206396844
1121.05447745,0.4868723337,0.0199113035
1121.55442885,0.4723180629,0.0200661061
1122.05338133,0.4507912321,0.0192685289
1122.5543329,0.5119369457,0.0200190204
1123.05428555,0.5247473671,0.0209800594
1123.55323804,0.5775505179,0.0213335156
1124.05418897,0.5307965197,0.0205754057
1124.55314209,0.4898019783,0.0209334788
1125.05409365,0.5061996435,0.0198408852
1125.55404631,0.5085335284,0.0200205618
1126.05299879,0.5423282773,0.0207159042
1126.55395099,0.4874885427,0.0203977827
1127.05390301,0.5165369106,0.0208293636
1127.5528555,0.6489371215,0.0223692622
1128.0538077,0.5784816578,0.0215343289
1128.55375972,0.5298308963,0.0207356913
1129.05371175,0.5245049789,0.0208364698
1129.5536644,0.4918351306,0.0210945946
1130.05261626,0.4465848995,0.0198195922
1130.55356782,0.5388122564,0.0205319254
1131.05352048,0.5221867686,0.0206246329
1131.55247233,0.4979215068,0.020542843
1132.05342453,0.5415537883,0.021070267
1132.55337718,0.4964284243,0.0207659451
1133.05232967,0.5409960998,0.0213805712
1133.55328061,0.5420963381,0.0213840691
1134.05223372,0.5253233727,0.0200043272
1134.55318529,0.5254968977,0.0206544214
1135.05313794,0.4836827051,0.020431867
1135.55209042,0.4975695584,0.0209045771
1136.05304262,0.4189627206,0.0195306835
1136.55299402,0.4480882309,0.019701871
1139.13074734,0.57097857,0.0214936262
1139.63069999,0.5763681965,0.0220908022
1140.13065202,0.5548659717,0.0213852871
1140.63060404,0.5391256553,0.0208777095
1141.1305567,0.4558797087,0.0197678884
1141.63050872,0.5141857149,0.0204598181
1142.13046138,0.550402601,0.0214563407
1142.63041277,0.5915001942,0.0216951498
1143.13036606,0.6024946119,0.0223128286
1143.63031745,0.5571359245,0.0208974225
1144.13027011,0.6399398523,0.0228574901
1144.63022151,0.5695940267,0.0212091257
1145.13017353,0.4814324236,0.0199664778
1145.63012619,0.4636274488,0.0194382335
1146.13007758,0.5060324907,0.0201590121
1146.63003087,0.4600543642,0.0202880781
1147.12998226,0.4564911737,0.0195531712
1147.62993492,0.4665282605,0.0196453115
1148.12988694,0.4540254971,0.0198250957
1148.62983897,0.4208311769,0.0192432789
1149.12979162,0.4964833692,0.0205545844
1149.62974365,0.5156619946,0.0204396833
1150.12969567,0.5935961427,0.0219217146
1150.62964833,0.5074528223,0.0206203327
1151.12960035,0.4688006955,0.0190684405
1151.62955175,0.4566523908,0.0194869606
1152.12950441,0.4667512356,0.020079061
1152.62945643,0.4341087939,0.0195208451
1153.12940846,0.4633249721,0.0197972658
1153.62936111,0.4585644542,0.0189419335
1154.12931314,0.44498654,0.019830145
1154.62926516,0.4230615844,0.0196059801
1155.12921782,0.4307590417,0.0194040163
1155.62916921,0.4441672682,0.0190611638
1156.1291225,0.4426774804,0.0198894769
1156.62907389,0.4616127687,0.0194863888
1157.12902655,0.4694084629,0.0199253634
1157.62897857,0.4906847354,0.0203161032
1158.12892997,0.4966006924,0.0209089808
1158.62888263,0.5307009504,0.0206050327
1159.12883402,0.4561941542,0.0202476821
1159.62878731,0.4774649648,0.0202184904
1160.1287387,0.5034871426,0.0204397096
1160.62869199,0.4616423686,0.0195173707
1161.12864338,0.4703833563,0.0205121951
1161.62859604,0.4894690968,0.0212175535
1162.12854806,0.5075308309,0.0202067369
1162.62850009,0.5483002122,0.0204319182
1163.12845274,0.472764257,0.0199127925
1163.62840477,0.5076779656,0.0196906106
1164.12835679,0.5020907002,0.0197912429
1164.62830945,0.4775677262,0.0188434074
1165.12826085,0.4469007847,0.0187433464
1165.62821287,0.490189765,0.0194928807
1166.1281649,0.5208619744,0.0200392129
1166.62811755,0.498730838,0.0198761914
1167.12806958,0.4887469123,0.0197288748
1167.6280216,0.4659127633,0.0199973189
1168.12797426,0.4221940386,0.0195193738
1168.62792565,0.474889755,0.0194323674
1169.12787894,0.4489107919,0.0191612464
1169.62783033,0.4646878775,0.0204065273
1170.12778299,0.4878097937,0.0195216817
1170.62773501,0.4826323418,0.0198460414
1171.12768767,0.4479906323,0.0196878559
1171.62763969,0.4756746022,0.0195931446
1172.12759109,0.4508735993,0.0196108941
1172.62754375,0.4255261468,0.018627864
1173.12749514,0.4819663867,0.0197544577
1173.62744843,0.4981424214,0.0204374897
1174.12739982,0.5473772646,0.0213028607
1174.62735248,0.5628856312,0.0213126833
1175.1273045,0.4779353317,0.0201313127
1175.62725653,0.4992436416,0.0204482633
1176.12720918,0.5362668641,0.0204135741
1176.62716121,0.4795715773,0.0198105507
1177.12711323,0.5065118692,0.0202760992
1177.62706589,0.5253948986,0.020132704
1178.12701729,0.4851736752,0.0202609202
1178.62696931,0.5460892825,0.0203346996
1179.12692197,0.6083003325,0.0217541058
1179.62687399,0.4705875062,0.0203380245
1180.12682602,0.4854413777,0.0198369243
1180.62677867,0.466038827,0.0202430407
1181.1267307,0.5057454368,0.0202648169
1181.62668209,0.4381179488,0.0189814803
1182.12663538,0.4774628678,0.0202955836
1182.62658677,0.5145227514,0.0201012667
1183.12653943,0.4481417617,0.0183165487
1183.62649146,0.4520334831,0.0190365353
1184.12644411,0.4537137419,0.019601129
1184.62639614,0.4611078354,0.0201234874
1185.12634753,0.4820785857,0.0206473698
1185.62630019,0.4817501069,0.0206630689
1186.12625158,0.4367044512,0.0190303104
1186.62620487,0.5074291992,0.0205217956
1187.12615752,0.5276796089,0.0205931423
1187.62610892,0.5353171497,0.0210628506
1188.12606094,0.4884988405,0.02036047
1188.6260136,0.5010835407,0.0210323124
1191.1847687,0.657858035,0.0229900132
1191.68472073,0.5998490896,0.0224227175
1192.18467276,0.6009312373,0.021742447
1192.68462415,0.5643485397,0.0218986448
1193.18457744,0.6195302866,0.0224898403
1193.68453009,0.5612263365,0.0212911811
1194.18448149,0.5501870222,0.0210701662
1194.68443351,0.541982548,0.0214389688
1195.18438617,0.5408492851,0.0215197377
1195.68433819,0.5906326564,0.021923784
1196.18429022,0.5338375833,0.0209781179
1196.68424287,0.583861073,0.0216619974
1197.1841949,0.5064184481,0.020633113
1197.6841463,0.5344123011,0.0205933774
1198.18409958,0.6110405535,0.0220106705
1198.68405098,0.5821762518,0.0215313251
1199.184003,0.5508959463,0.0217696808
1199.68395503,0.5668325146,0.0218067524
1200.18390768,0.564257833,0.021455848
1200.68385971,0.474407384,0.0200504201
1201.18381173,0.5170035338,0.020498977
1201.68376439,0.4735393522,0.0198094007
1202.18371578,0.4947203248,0.0201478369
1202.68366907,0.5511301981,0.0202975233
1203.18362172,0.5100634668,0.0210118575
1203.68357312,0.5129699752,0.0203032819
1204.18352514,0.4720924284,0.0194932941
1204.6834778,0.4968659713,0.0197610483
1205.1834292,0.5698112037,0.02090012
1205.68338059,0.4955218412,0.0203515564
1206.18333388,0.4822937421,0.0194131107
1206.68328653,0.5285735222,0.020652994
1207.18323793,0.5338127318,0.0204272124
1207.68318995,0.5824483611,0.0220020757
1208.18314261,0.5701872055,0.0213150107
1208.68309463,0.5048484446,0.0203841891
1209.18304666,0.5021687667,0.0203266742
1209.68299931,0.5438772357,0.021218248
1210.18295134,0.5494601876,0.0211956314
1210.68290274,0.5471936307,0.0212891597
1211.18285602,0.6105523356,0.0219560508
1211.68280742,0.5623909344,0.0213522466
1212.18275944,0.5609459109,0.0209790715
1212.6827121,0.5559753716,0.0211859833
1213.18266412,0.4965540215,0.019770722
1213.68261615,0.4954687436,0.0200173222
1214.1825688,0.4637423033,0.0199399479
1214.68252083,0.4577246064,0.0195389303
1215.18247222,0.4351441301,0.0193622039
1215.68242551,0.4430921706,0.0195725248
1216.18237816,0.4574529013,0.0191342379
1216.68232956,0.4355980572,0.01939481
1217.18228159,0.4751463576,0.0205503655
1217.68223424,0.460053556,0.0188752792
1218.18218564,0.4767755677,0.0204890666
1218.68213703,0.4480150299,0.0197551735
1219.18209032,0.475319173,0.019834301
1219.68204171,0.4846284965,0.0202775805
1220.18199437,0.5022741978,0.0198858246
1220.68194765,0.4366676285,0.0193772683
1221.18189905,0.4424904912,0.0198712266
1221.68185107,0.4808580806,0.0200159969
1222.18180373,0.5038246896,0.019905548
1222.68175575,0.4846659579,0.0200012528
1223.18170778,0.4685709792,0.0196263532
1223.68166043,0.4802700795,0.0198770142
1224.18161246,0.4811698904,0.0205646358
1224.68156386,0.5146827629,0.020512393
1225.18151588,0.4480764235,0.0196017634
1225.68146854,0.5121523821,0.0209487096
1226.18142056,0.5009361172,0.020205177
1226.68137259,0.5038702736,0.0205631204
1227.18132524,0.4904003572,0.0202368844
1227.68127727,0.5612401396,0.0213824872
1228.18122867,0.5581616073,0.0210393378
1228.68118195,0.5432665704,0.0209895747
1229.1811346,0.5298774369,0.0209852452
1229.681086,0.527076482,0.0214102725
1230.18103928,0.5695194851,0.0215545924
1230.68099068,0.5403910427,0.0206969404
1231.18094208,0.588081575,0.0215913735
1231.68089473,0.5186486927,0.0214339442
1232.18084676,0.4833739372,0.0198042631
1232.68079815,0.4356328765,0.0198807088
1233.18075081,0.4929765314,0.0201477664
1233.68070409,0.5598801942,0.0209715872
1234.18065549,0.5287959597,0.0203784996
1234.68060751,0.4843540097,0.0199785094
1235.18056017,0.5181946946,0.0209491339
1235.68051219,0.5441558199,0.0214668927
1236.18046422,0.5762912497,0.0219950473
1236.68041687,0.5643852231,0.0210342455
1237.1803689,0.5150513401,0.0197254507
1237.6803203,0.5222225462,0.0209954435
1238.18027358,0.4991419156,0.0198719527
1238.68022498,0.5510808227,0.0207866481
1239.180177,0.5078880408,0.0207588253
1239.68012966,0.5902291741,0.0211944768
1240.18008168,0.5672857726,0.0214290828
1240.68003371,0.5789193136,0.0210239622
1243.22579037,0.5960915557,0.0220527495
1243.72574302,0.5446827959,0.020822907
1244.22569442,0.5643896847,0.0212398637
1244.72564582,0.4977549014,0.020244129
1245.2255991,0.466783215,0.0203790275
1245.7255505,0.5026634701,0.0204780518
1246.22550315,0.563261021,0.0214086484
1246.72545518,0.5665761609,0.0213266892
1247.22540783,0.5649407218,0.0215423717
1247.72535986,0.5523315754,0.0217510322
1248.22531188,0.5413664017,0.0211262983
1248.72526454,0.5122972567,0.0197609747
1249.22521656,0.4550975408,0.0193705497
1249.72516859,0.4434379126,0.0189888782
1250.22512124,0.4304734713,0.0186576016
1250.72507264,0.4146230471,0.0196743906
1251.22502467,0.4130236993,0.0191180442
1251.72497732,0.4708463333,0.0193635785
1252.22492935,0.4951942065,0.0202970471
1252.72488137,0.4971632693,0.0199070048
1253.22483403,0.4515453739,0.0202709397
1253.72478605,0.4358035697,0.0193136191
1254.22473745,0.4503982153,0.0192185415
1254.72469073,0.4371684537,0.0190880402
1255.22464213,0.4447075526,0.0191760379
1255.72459478,0.4833505859,0.0204567676
1256.22454681,0.4822047878,0.0202787051
1256.72449884,0.4846876698,0.0193227727
1257.22445086,0.4999382998,0.02004706
1257.72440226,0.432573325,0.0199185046
1258.22435554,0.4983371699,0.0205915936
1258.72430694,0.503114909,0.0207036722
1259.22425959,0.5406326993,0.0207192957
1259.72421288,0.4571705151,0.0203608465
1260.22416427,0.4858675336,0.0200271522
1260.7241163,0.4842378784,0.0197959128
1261.22406895,0.4629779574,0.0195657306
1261.72402098,0.4345185105,0.0186849455
1262.223973,0.4211525202,0.0190696009
1262.72392566,0.451311031,0.0194300922
1263.22387768,0.4513768409,0.0193122207
1263.72382908,0.4457947926,0.0193969646
1264.22378111,0.4258795041,0.0192820483
1264.72373376,0.4376617803,0.0191664966
1265.22368579,0.442392169,0.0189714985
1265.72363781,0.4745586715,0.0197817752
1266.22359047,0.4474298526,0.0193473806
1266.72354249,0.4697805163,0.0201023147
1267.22349389,0.4924390211,0.0200961086
1267.72344717,0.5500048611,0.0212434
1268.22339857,0.5171634083,0.0198367209
1268.72335122,0.5321348967,0.0205422772
1269.22330325,0.4708062182,0.0199674346
1269.72325528,0.4419792986,0.0191451112
1270.2232073,0.4681772655,0.0200674456
1270.72315996,0.4205134031,0.0188067038
1271.22311198,0.4404949149,0.0189579364
1271.72306338,0.400293583,0.0185255663
1272.22301666,0.3952276473,0.0179754984
1272.72296932,0.4036027753,0.0186118653
1273.22292071,0.4208873666,0.0185339095
1273.72287274,0.4365985942,0.0188553723
1274.22282539,0.4376779266,0.0192116698
1274.72277742,0.398805903,0.0189757979
1275.22272944,0.3728922352,0.018662052
1275.72268147,0.4467783281,0.0194718208
1276.22263412,0.4022306732,0.0189112011
1276.72258552,0.3936322286,0.0190410613
1277.2225388,0.4334880896,0.0194748028
1277.7224902,0.4281095922,0.0186190638
1278.22244223,0.4575031305,0.0193799607
1278.72239488,0.3997489669,0.0185750266
1279.22234691,0.4493246118,0.0196807475
1279.72229893,0.4558696981,0.0193379185
1280.22225159,0.504629875,0.0208674652
1280.72220361,0.471088751,0.0198531761
1281.22215501,0.4933720317,0.0197156042
1281.72210704,0.4909524601,0.0202266021
1282.22205969,0.5018155793,0.020344553
1282.72201172,0.442669315,0.0191627479
1283.22196374,0.4409466774,0.0198796824
1283.7219164,0.4725363341,0.0191186846
1284.22186842,0.4403332137,0.0192516517
1284.72181982,0.4779340723,0.0195851537
1285.2217731,0.4553694469,0.0192481511
1285.72172576,0.4367339884,0.0196641869
1286.22167715,0.4256861495,0.0191180021
1286.72163044,0.4099507795,0.0184637637
1287.22158183,0.4159164816,0.0183789045
1287.72153323,0.4298390867,0.0188374863
1288.22148588,0.4423995521,0.0195896157
1288.72143791,0.4069790023,0.0186389274
1289.22139056,0.4322762998,0.0197546514
1289.72134196,0.4204543089,0.0190909798
1290.22129524,0.4516933383,0.0189796761
1290.72124664,0.4622497882,0.0193174045
1291.22119867,0.4407921666,0.0190923863
1291.72115132,0.4354997363,0.0196630691
1292.22110335,0.397507017,0.0194789637
1292.72105537,0.4454421265,0.018924915
1295.28881076,0.4067667165,0.0193144351
1295.78876215,0.4161912984,0.0192329373
1296.28871418,0.4165994728,0.018403772
1296.78866621,0.435319985,0.0191086142
1297.28861886,0.4518738967,0.0193314159
1297.78857089,0.4169879024,0.0189236633
1298.28852228,0.4337040351,0.0186413222
1298.78847557,0.4291034821,0.0194329458
1299.28842696,0.4696113646,0.0192495294
1299.78837899,0.4198365333,0.018654271
1300.28833164,0.4504318438,0.0194023253
1300.78828367,0.4499008069,0.019127565
1301.28823569,0.4591323333,0.0192920185
1301.78818835,0.440037431,0.0199078895
1302.28814037,0.4659884793,0.0195401602
1302.78809177,0.4654039441,0.0202705297
1303.28804505,0.4263657092,0.0194162933
1303.78799771,0.4269934673,0.0193644428
1304.28794848,0.4339913674,0.0190212151
1304.7879005,0.430783636,0.018655123
1305.28785316,0.419090069,0.0186540819
1305.78780518,0.4501664448,0.0195563404
1306.28775658,0.4091223373,0.0191118161
1306.78770986,0.4373781648,0.0195541307
1307.28766126,0.4428672717,0.0191435949
1307.78761391,0.4176528425,0.0192381616
1308.2875672,0.4481173572,0.0192785848
1308.7875186,0.4412585744,0.0196114171
1309.28747062,0.4394121094,0.019940381
1309.78742328,0.4259307559,0.0187170031
1310.28737467,0.4263424905,0.0190195339
1310.78732607,0.4365130835,0.0197574086
1311.28727872,0.4838301507,0.0201816762
1311.78723201,0.4446052229,0.0196447711
1312.2871834,0.4475403013,0.0194408892
1312.78713543,0.4932017501,0.019700489
1313.28708808,0.4774951618,0.0198213387
1313.78704011,0.4904735903,0.0202689629
1314.28699214,0.4639610941,0.0201354047
1314.78694479,0.4352530754,0.0200408495
1315.28689682,0.4750099029,0.0197718656
1315.78684821,0.4811272053,0.0199772559
1316.2868015,0.4756904795,0.0193406242
1316.78675289,0.4849325284,0.0199261871
1317.28670492,0.5142015227,0.0208178707
1317.78665757,0.4851945574,0.0199364862
1318.2866096,0.4812514675,0.0205103094
1318.78656162,0.4554238476,0.0196957253
1319.28651428,0.4786125324,0.0202962958
1319.7864663,0.4727846053,0.019693917
1320.2864177,0.478710495,0.0193613905
1320.78637036,0.5012050327,0.0206065165
1321.28632364,0.4605864625,0.020426795
1321.78627504,0.4722442221,0.0192407811
1322.28622643,0.4650235113,0.0203718427
1322.78617909,0.5005402688,0.0202538368
1323.28613111,0.4979022635,0.0201022601
1323.78608251,0.5293833843,0.0211667973
1324.28603579,0.4638368148,0.0202127585
1324.78598845,0.6186037066,0.0222790642
1325.28593984,0.5866571052,0.0213224528
1325.78589313,0.4972842476,0.0203374694
1326.28584452,0.4942989949,0.0201535028
1326.78579655,0.4964497911,0.0202845305
1327.2857492,0.5437067152,0.0208554764
1327.78570123,0.4784065821,0.0202383607
1328.28565326,0.4835539925,0.0209596401
1328.78560465,0.4096185539,0.0199645554
1329.28555794,0.4391223453,0.0202328515
1329.78550933,0.4612642003,0.0197104953
1330.28546136,0.4316995455,0.0197593746
1330.78541401,0.4672795869,0.0204919065
1331.28536604,0.4456217517,0.0194350465
1331.78531806,0.4379482725,0.0195835813
1332.28527072,0.422972409,0.0197290251
1332.78522274,0.4493190864,0.0194456015
1333.28517414,0.4575597956,0.0199000654
1333.7851268,0.4483500418,0.0195674922
1334.28507882,0.4467685173,0.0197047477
1334.78503085,0.4843152962,0.0201879691
1335.2849835,0.4666003878,0.0202840605
1335.78493553,0.4327336969,0.0195193436
1336.28488755,0.4457940094,0.0192660189
1336.78484021,0.4508823121,0.0194277982
1337.28479223,0.408098727,0.0190537003
1337.78474489,0.4525658447,0.0193917945
1338.28469628,0.4387391166,0.0197966718
1338.78464957,0.4702462043,0.0194939512
1339.28460096,0.4648115683,0.01952923
1339.78455299,0.4034719819,0.0187996457
1340.28450502,0.4489671815,0.0190143472
1340.78445704,0.4630804482,0.0196891044
1341.2844097,0.4643643143,0.0194110905
1341.78436109,0.4783977576,0.0192977406
1342.28431438,0.4404109622,0.0194466513
1342.78426577,0.4317621164,0.0190598209
1343.28421843,0.422029788,0.0193223292
1343.78417045,0.4271074998,0.0194735387
1344.28412248,0.443215174,0.0200124597
1344.78407513,0.3993039869,0.0194026583
1347.3568276,0.4570006854,0.01938719
1347.85578071,0.4500257004,0.0190602408
1348.35673354,0.4227551229,0.0184212585
1348.85668493,0.4295333749,0.0184323238
1349.35563742,0.4737819079,0.019243819
1349.85658961,0.4872098683,0.0198097936
1350.3555421,0.457967509,0.0200144556
1350.85549412,0.4848805655,0.0196841021
1351.35644569,0.4296771456,0.0191213934
1351.8553988,0.4243984907,0.0195649654
1352.3553502,0.5109674807,0.0205074128
1352.85630302,0.4515715518,0.018776394
1353.35525425,0.4740945428,0.0201223367
1353.85620645,0.4712261489,0.0198036804
1354.35515893,0.4347258048,0.0188928579
1354.85511033,0.4589476653,0.0189621673
1355.35606315,0.4440978284,0.0199267111
1355.85501501,0.4157353189,0.0186683385
1356.35496766,0.4182501378,0.0189316901
1356.85591923,0.3969097097,0.0189075829
1357.35487234,0.49272588,0.0196932406
1357.85582391,0.4050443043,0.0183173832
1358.35577594,0.4186283396,0.0191088904
1358.85472842,0.4347804126,0.0198256166
1359.35568062,0.4405490865,0.0189765142
1359.8546331,0.4687438734,0.0195864938
1360.35458575,0.4408858735,0.0197734278
1360.85553732,0.4880369387,0.0200147934
1361.35448918,0.4430392429,0.0187628474
1361.85444183,0.4126302638,0.0199649664
1362.35539466,0.4043276918,0.0187598947
1362.85434588,0.4715718899,0.0191106826
1363.35529745,0.476294628,0.0204049989
1363.85425056,0.4457712989,0.0198785211
1364.35420196,0.4234188458,0.0197435114
1364.85515353,0.4449908395,0.0196714346
1365.35410664,0.4588936498,0.0197158514
1365.85405867,0.4462147546,0.0199643245
1366.35501086,0.3771643369,0.0198517209
1366.85396335,0.4350852728,0.0204271482
1367.35491554,0.428819386,0.019487152
1367.85486757,0.4401793046,0.0195561202
1368.35382005,0.4415346225,0.0192423026
1368.85477162,0.4672627591,0.0200619392
1369.3537241,0.4647919715,0.0208795251
1369.85367613,0.439093418,0.0199612136
1370.35462895,0.4164871484,0.0186724211
1370.85358018,0.4515199908,0.0194883924
1371.35453238,0.4811272053,0.0198252101
1371.85448503,0.4560098668,0.0195669486
1372.35343626,0.4387764994,0.0196998315
1372.85438908,0.4175174959,0.0186651262
1373.35334219,0.4371995584,0.0190697022
1373.85329359,0.38751615,0.0190856074
1374.35424516,0.4644259086,0.0194652835
1374.85319827,0.4370686267,0.0192492097
1375.35414984,0.4560351018,0.0196073308
1375.85410187,0.4432280213,0.0193174081
1376.35305435,0.4282348309,0.018887226
1376.85400655,0.485590639,0.0199177775
1377.3529584,0.4526541025,0.019891879
1377.85291168,0.5030702771,0.0204021458
1378.35386325,0.4406667391,0.020157619
1378.85281511,0.4470464417,0.0194253845
1379.35276776,0.4665893221,0.0197186116
1379.85372059,0.446928656,0.0202923503
1380.35267181,0.4787781976,0.0202388531
1380.85362338,0.4723313389,0.0208778404
1381.35257649,0.4890926202,0.020561109
1381.85252789,0.4475068886,0.020843584
1382.35348071,0.4946229961,0.020141577
1382.85243257,0.4721305796,0.0198042774
1383.35238459,0.4374269582,0.0195063738
1383.85333679,0.3992173647,0.0189540077
1384.35228927,0.4456166633,0.0202662832
1384.85324147,0.4703131229,0.0202351404
1385.3531935,0.4773576132,0.0193183923
1385.85214598,0.4537974403,0.0197556308
1386.35309692,0.4319460896,0.0191276485
1386.8520494,0.4330462509,0.0186459696
1387.35200206,0.427703289,0.0188001838
1387.85295425,0.4359712663,0.0191432159
1388.35190611,0.4234422772,0.0195603583
1388.85185876,0.3757292818,0.0181667217
1389.35281096,0.4349309058,0.018754538
1389.85176219,0.4671761668,0.0194844161
1390.35271501,0.4618041879,0.0194107171
1390.85166812,0.427907332,0.019081212
1391.35161952,0.4301038351,0.0189467443
1391.85257109,0.4181208412,0.0193767138
1392.3515242,0.4383154102,0.0193676785
1392.8514756,0.4301038351,0.0189153347
1393.35242779,0.4249464542,0.0189830671
1393.85137965,0.4802970789,0.0195197668
1394.35233247,0.4472498914,0.0197393325
1394.8522845,0.4352297549,0.019322579
1395.35123761,0.4210563504,0.0189419937
1395.85218855,0.4246710786,0.0192783401
1396.35114104,0.4446329511,0.019306304
1396.85109369,0.4023165356,0.0190527835
1399.40084915,0.4214826238,0.0191252066
1399.9008018,0.4146365224,0.0181995966
1400.4007532,0.4515152317,0.0192147015
1400.90070585,0.4649067061,0.0193426912
1401.40065788,0.4201866423,0.0186220272
1401.9006099,0.4490732762,0.0197661883
1402.40056256,0.4562634815,0.0187651104
1402.90051396,0.4283458087,0.0186539033
1403.40046724,0.4721844942,0.0190402293
1403.90041989,0.4568072448,0.0188877947
1404.40037129,0.4437098677,0.0191912422
1404.90032332,0.4179523013,0.0188753208
1405.40027534,0.465163226,0.0199039851
1405.900228,0.4427000333,0.0197876552
1406.40017876,0.4645944168,0.0186653337
1406.90013205,0.4256225899,0.019209674
1407.40008344,0.4833595017,0.0200796585
1407.9000361,0.4318796985,0.0196204671
1408.39998812,0.4513578106,0.0189078109
1408.89994078,0.4940311811,0.0194011687
1409.3998928,0.4319696135,0.0182534687
1409.89984483,0.503090604,0.019834368
1410.39979748,0.4743457159,0.0189839005
1410.89974951,0.4037470871,0.0184486249
1411.39970091,0.5003209276,0.0195569423
1411.89965419,0.4762515387,0.0192016311
1412.39960559,0.4689477236,0.0194247311
1412.89955761,0.4539393642,0.0194916106
1413.39951027,0.5164579713,0.0203829338
1413.89946229,0.4938077523,0.0207490115
1414.39941432,0.4767307599,0.0192730566
1414.89936634,0.4459682923,0.01937638
1415.399319,0.4867910865,0.0198130227
1415.8992704,0.429208653,0.0189667853
1416.39922368,0.4747950766,0.0197297963
1416.89917633,0.4711259935,0.0200877238
1417.3991271,0.4664860548,0.0200669298
1417.89907913,0.4385965514,0.019090367
1418.39903178,0.4358364914,0.0188288104
1418.89898381,0.4693515672,0.019384314
1419.3989352,0.4089678419,0.0189991318
1419.89888849,0.4703722009,0.0196815858
1420.39883988,0.4127201588,0.0191337857
1420.89879254,0.4325786444,0.0195911147
1421.39874582,0.4543893491,0.0197415929
1421.89869722,0.4687315217,0.019595912
1422.39864924,0.4922470099,0.0197698043
1422.89860001,0.4184945149,0.0189195689
1423.3985533,0.4466916084,0.019472955
1423.89850469,0.4520636599,0.0195088381
1424.39845735,0.4558256539,0.0195075545
1424.89841063,0.4756599788,0.0202589332
1425.39836203,0.4616164179,0.0196681612
1425.89831405,0.4835336055,0.0201196658
1426.39826671,0.4690515359,0.0200869669
1426.89821873,0.4787285761,0.0196805843
1427.39817076,0.4618260927,0.0194829075
1427.89812341,0.4746391278,0.0198284808
1428.39807544,0.39974054,0.0192835893
1428.89802684,0.4479764665,0.0187958346
1429.39798012,0.4289229802,0.0190742097
1429.89793152,0.4442733994,0.0192743036
1430.39788354,0.4293236541,0.0189226522
1430.8978362,0.4331124409,0.0187196914
1431.39778822,0.431319385,0.018235745
1431.89774025,0.4517596008,0.0196327417
1432.39769164,0.4615697914,0.0193685384
1432.89764493,0.4187846451,0.0193794723
1433.39759632,0.4583228453,0.0192400983
1433.89754898,0.3952613228,0.0186974568
1434.397501,0.4192358677,0.0187396114
1434.89745303,0.404676242,0.0186686459
1435.39740506,0.4180301369,0.0187659786
1435.89735771,0.4045895206,0.0178776244
1436.39730974,0.4313080194,0.0192324349
1436.89726113,0.3798566753,0.0184503863
1437.39721442,0.4157663593,0.0186599021
1437.89716707,0.3844823568,0.0182375859
1438.39711847,0.4171608168,0.0188532154
1438.89707175,0.3856848151,0.0180551799
1439.39702315,0.4132047692,0.0186156806
1439.89697454,0.3913905476,0.0180991021
1440.39692594,0.418838722,0.018282289
1440.89687922,0.4031885644,0.0195889189
1441.39683188,0.3917117739,0.0179416894
1441.89678328,0.4062482618,0.0190457311
1442.39673656,0.4359785423,0.0204308085
1442.89668796,0.415994669,0.0185884585
1443.39663998,0.4549404692,0.0198416837
1443.89659264,0.4174269226,0.0192978649
1444.39654466,0.4660240905,0.0192768071
1444.89649669,0.3959876044,0.019132098
1445.39644808,0.4737490329,0.0193514955
1445.89640137,0.391233126,0.0186170011
1446.39635276,0.4349389285,0.0183147069
1446.89630542,0.4167202463,0.0188023215
1447.39625744,0.420056009,0.0191151194
1447.89620947,0.4515120589,0.0191346792
1448.39616212,0.4376291052,0.0191319969
1448.89611415,0.4044989094,0.018357909
1451.46086839,0.4164337409,0.0193275635
1451.96082042,0.4220023573,0.0198463473
1452.46077245,0.4311015975,0.0189256926
1452.9607251,0.4324057959,0.0196096686
1453.46067713,0.3954787199,0.0184455182
1453.96062915,0.4168696145,0.0193039208
1454.46058181,0.4348487774,0.0188765783
1454.96053383,0.4416975408,0.0189822412
1455.46048649,0.4517151602,0.0195933867
1455.96043788,0.4232440809,0.0194348655
1456.46039117,0.4414543491,0.0180549536
1456.96034193,0.4485789071,0.0192851986
1457.46029459,0.4110552111,0.0191281583
1457.96024661,0.40542196,0.0193525269
1458.46019864,0.4097988509,0.0186575193
1458.96015004,0.4205418452,0.0185663803
1459.46010269,0.4196853647,0.0187946235
1459.96005597,0.4113669216,0.0194627366
1460.46000737,0.438064461,0.0190550821
1460.95996003,0.4163134161,0.0190470492
1461.45991205,0.4239510211,0.0188623858
1461.95986408,0.3849764154,0.0186598684
1462.4598161,0.4096487778,0.0183355206
1462.9597675,0.3900133696,0.0185551621
